fdc_id,alimento,energía_kcal,proteína_g,grasa_lípida_total_g,carbohidratos_por_diferencia_g,fibra_total_dietaria_g,azúcares_total_incluido_nlea_g,calcio_ca_mg,hierro_fe_mg,magnesio_mg_mg,fósforo_p_mg,potasio_k_mg,sodio_na_mg,zinc_zn_mg,cobre_cu_mg,manganeso_mn_mg,selenio_se_ug,yodo_i_ug,cromo_cr_ug,molibdeno_mo_ug,cloruro_cl_mg,fluoruro_f_ug,vitamina_a_rae_ug,vitamina_c_total_ácido_ascórbico_mg,vitamina_d_d2_plus_d3_ug,vitamina_e_alfa_tocoferol_mg,vitamina_k_filoquinona_ug,tiamina_mg,mg_riboflavina,niacina_mg,ácido_pantoténico_mg,vitamina_b_6_mg,folato_total_ug,vitamina_b_12_ug,colina_total_mg,biotina_ug,vitamina_a_iu_iu
171497,"Turkey, whole, wing, meat only, raw",115,23.66,1.48,0.14,0,,11,0.73,28,201,242,113,1.28,0.07,0.011,22.7,,,,,,6,0,0.1,0.06,,0.042,0.145,9.924,0.775,0.813,7,0.63,,,20
171504,"Turkey, mechanically deboned, from turkey frames, raw",201,13.29,15.96,0,0,,145,1.61,13,115,173,48,2.9,0.093,0.015,26.5,,,,,,0,0,,,,0.048,0.134,1.969,0.673,0.21,7,0.26,,,0
171505,"Turkey, Ground, raw",148,19.66,7.66,0,0,,19,1.09,23,200,237,58,2.35,0.096,0.008,21.9,,,,,,20,0,0.4,0.09,0,0.066,0.156,6.733,0.993,0.564,7,1,50.8,,66
171507,"Chicken, cornish game hens, meat and skin, raw",200,17.15,14.02,0,0,,11,0.78,18,140,236,61,1.15,0.049,0.016,11.8,,,,,,32,0.5,,0.28,2.4,0.073,0.17,5.675,0.609,0.295,3,0.33,,,108
171516,"Chicken, broiler, rotisserie, BBQ, wing, meat only",186,28.34,7.79,0.54,0,,32,0.97,24,264,322,725,2.05,0.066,,51.1,,,,,,11,0,0,0.37,0,0.092,0.138,7.676,,0.184,7,0.39,69.5,,37
171524,"Chicken, broiler, rotisserie, BBQ, skin",378,15.19,35.15,0.7,0,,34,0.86,22,230,223,335,0.76,0.043,0.027,16.6,,,,,,51,0,0,0.33,0,0.054,0.199,7.082,0.857,0.259,9,0.55,39.3,,171
171528,"Turkey, retail parts, breast, meat and skin, raw",155,21.88,7.45,0,0,,9,0.77,24,176,247,72,1.15,0.054,0.006,20.4,,,,,,16,0,0.3,0.09,0,0.048,0.157,9.4,0.972,0.724,7,1.28,50.1,,54
171531,"Turkey, thigh, from whole bird, meat only, raw",108,21.28,2.5,0.15,0,,11,1.04,25,176,226,124,2.59,0.092,0.014,22.4,,,,,,13,0,0.3,0.12,0,0.062,0.255,5.696,0.935,0.44,,2.05,69.6,,43
171533,"Turkey, retail parts, thigh, meat and skin, raw",161,19.54,9.16,0,0,,4,1.31,20,161,239,75,2.6,0.076,0.006,19.8,,,,,,29,0,0.5,0.16,0,0.053,0.268,5.599,1.179,0.419,6,2.13,69.9,,97
171565,"Gravy, brown, dry",367,10.74,9.61,59.38,2,,132,1.72,34,203,262,4843,1.11,0.19,0.412,6.1,,,,,,8,0.3,,,,0.18,0.39,3.7,0.1,0.1,31,0.7,,,27
171567,"Gravy, chicken, dry",381,11.27,9.73,62.09,,,146,1.33,40,249,404,4152,1.39,0.112,0.219,5.2,,,,,,38,0.6,,,,0.249,0.634,4.018,1.286,0.202,125,0.48,,,308
171569,"Gravy, turkey, dry",367,10.42,7.19,65.12,,,146,3.29,44,254,428,4392,1.26,0.133,0.219,5.2,,,,,,8,0.2,,,,0.211,0.45,2.77,1.012,0.204,82,0.58,,,35
171570,"Gravy, unspecified type, dry",344,13,8,58,,,150,1,45,203,262,5730,1.4,0.1,0.4,6.1,,,,,,0,7,,,,0.2,0.432,3.7,0.1,0.1,31,0.7,,,0
171588,"Gravy, brown instant, dry",380,8.53,11.85,59.78,3.2,,116,7.4,32,212,367,5053,0.96,0.149,0.202,9.3,,,,,,0,1.9,0,0.38,0.3,0.236,0.473,2.261,1.014,0.282,69,0.33,47.3,,1
171589,"Gravy, instant beef, dry",369,9.8,9.48,61.1,4.3,,141,6.27,41,239,450,5203,0.76,0.146,0.154,18,,,,,,2,0.9,0,0.01,0.4,0.187,0.514,1.075,1.218,0.138,34,0.62,47.8,,8
171590,"Gravy, instant turkey, dry",409,11.72,14.66,57.56,3.8,,115,9.57,30,203,306,4090,1.13,0.169,0.186,19.4,,,,,,18,0.9,0,0.74,2,0.13,0.264,1.181,0.63,0.205,45,0.37,23.9,,63
171601,"Barbecue loaf, pork, beef",173,15.84,8.9,6.4,0,,55,1.16,17,132,329,1334,2.46,0.07,0.04,21.3,,,,,,3,0,0.9,,,0.36,0.248,2.266,1.57,0.26,9,1.68,,,68
171606,Fish broth,16,2,0.6,0.4,0,,30,0.21,1,30,86,200,0.1,0.051,,0.7,,,,,,1,0,0,0.15,0.2,0,0.03,1.37,,0.01,4,0.1,9.2,,4
171616,"Beerwurst, beer salami, pork",238,14.24,18.8,2.06,0,,8,0.76,13,103,253,1240,1.72,0.05,0.032,20.9,,,,,41.2,0,0,0.9,,,0.554,0.192,3.254,0.49,0.35,3,0.87,,,0
171617,"Sausage, Berliner, pork, beef",230,15.27,17.2,2.59,0,,12,1.15,15,130,283,1297,2.47,0.08,0.041,14.1,,,,,,0,0,0.3,,1.6,0.38,0.213,3.11,0.69,0.2,5,2.67,,,0
171618,Blood sausage,379,14.6,34.5,1.29,0,,6,6.4,8,22,38,680,1.3,0.04,0.01,15.5,,,,,,0,0,1.3,0.13,0,0.07,0.13,1.2,0.6,0.04,5,1,72.8,,0
171619,"Bockwurst, pork, veal, raw",301,14.03,25.87,2.95,1,,41,1.15,26,169,270,756,2.07,0.1,0.171,11.3,,,,,1.4,15,3.2,0,0.38,70.2,0.193,0.233,5.616,0.891,0.378,17,0.86,46.4,,256
171621,"Braunschweiger (a liver sausage), pork",327,14.5,28.5,3.1,0,,9,11.2,11,168,199,977,2.81,0.24,0.155,58,,,,,,4220,0,1.2,0.35,1.6,0.249,1.525,8.368,3.38,0.33,44,20.09,255.9,,14051
171622,"Bratwurst, pork, beef, link",323,14.3,27.8,2.98,0,,48,1.03,16,134,281,1112,2.1,0.08,0.04,17,,,,,,0,0,0.3,0.27,0,0.25,0.23,3.3,0.06,0.13,5,2.05,,,0
171629,Ham and cheese spread,245,16.18,18.53,2.28,0,,217,0.76,18,495,162,1197,2.25,0.09,0.036,33.6,,,,,,91,0,,,,0.318,0.22,2.153,0.59,0.13,3,0.73,,,304
171630,"Headcheese, pork",157,13.83,10.9,0,0,,16,1.5,9,56,31,941,0.97,0.122,,0.1,,,,,,0,0,0.9,0.25,3.4,0.023,0.115,0.44,,0.19,2,1.05,104.1,,0
171631,"Sausage, Italian, pork, mild, raw",290,13.9,24.26,2.97,0,,12,1.77,16,126,211,563,1.91,0.064,0.032,11.3,,,,,,0,0,,,,,0.23,5.8,,,,1,,,0
171637,"Bologna, meat and poultry",281,10.34,23.77,6.31,0,,125,1.24,15,212,320,1379,1.06,0.035,0.038,14.4,,,,,,0,0,0.8,0.59,1.7,0.047,0.158,3.187,0.771,0.193,7,0.47,59.3,,0
171639,"Bacon, turkey, microwaved",368,29.5,25.87,4.24,0,,163,2.63,30,416,666,2021,4.71,0.118,0.034,28.5,,,,,,19,0,1.2,0.14,0,0.049,0.398,8.102,0.988,0.374,15,1.88,87.9,,63
171640,"Bacon, turkey, low sodium",253,13.33,20,4.8,0,,10,0.72,19,145,156,900,1.61,0.063,0.011,19.4,,,,,,8,24,0.2,2.7,10.8,0.029,0.183,6.222,0.616,0.401,6,0.66,56.9,,25
171686,"Acerola, (west indian cherry), raw",32,0.4,0.3,7.69,1.1,,12,0.2,18,11,146,7,0.1,0.086,,0.6,,,,,,38,1677.6,,,,0.02,0.06,0.4,0.309,0.009,14,0,,,767
171687,"Acerola juice, raw",23,0.4,0.3,4.8,0.3,,10,0.5,12,9,97,3,0.1,0.086,,0.1,,,,,,25,1600,,0.18,1.4,0.02,0.06,0.4,0.205,0.004,14,0,,,509
171689,"Apples, raw, without skin",48,0.27,0.13,12.76,1.3,,5,0.07,4,11,90,0,0.05,0.031,0.038,0,,,,,,2,4,0,0.05,0.6,0.019,0.028,0.091,0.071,0.037,0,0,3.4,,38
171697,"Apricots, raw",48,1.4,0.39,11.12,2,,13,0.39,10,23,259,1,0.2,0.078,0.077,0.1,,,,,,96,10,0,0.89,3.3,0.03,0.04,0.6,0.24,0.054,9,0,2.8,,1926
171705,"Avocados, raw, all commercial varieties",160,2,14.66,8.53,6.7,,12,0.55,29,52,485,7,0.64,0.19,0.142,0.4,,,,,7,7,10,0,2.07,21,0.067,0.13,1.738,1.389,0.257,81,0,14.2,,146
171706,"Avocados, raw, California",167,1.96,15.41,8.64,6.8,,13,0.61,29,54,507,8,0.68,0.17,0.149,0.4,,,,,,7,8.8,0,1.97,21,0.075,0.143,1.912,1.463,0.287,89,0,14.2,,147
171707,"Avocados, raw, Florida",120,2.23,10.06,7.82,5.6,,10,0.17,24,40,351,2,0.4,0.311,0.095,,,,,,,7,17.4,0,2.66,,0.021,0.053,0.672,0.931,0.078,35,0,,,140
171708,"Cherries, tart, dried, sweetened (Includes foods for USDA's Food Distribution Program)",333,1.25,0.73,80.45,2.5,,38,0.68,22,36,376,13,0.25,0.229,,0.4,,,,,,141,19.3,0,0.17,5.1,0.058,0.101,0.867,,0.101,11,0,14.7,,2829
171711,"Blueberries, raw",57,0.74,0.33,14.49,2.4,,6,0.28,6,12,77,1,0.16,0.057,0.336,0.1,,,,,,3,9.7,0,0.57,19.3,0.037,0.041,0.418,0.124,0.052,6,0,6,,54
171714,"Breadfruit, raw",103,1.07,0.23,27.12,4.9,,17,0.54,25,30,490,2,0.12,0.084,0.06,0.6,,,,,,0,29,0,0.1,0.5,0.11,0.03,0.9,0.457,0.1,14,0,9.8,,0
171715,"Carambola, (starfruit), raw",31,1.04,0.33,6.73,2.8,,3,0.08,10,12,133,2,0.12,0.137,0.037,0.6,,,,,,3,34.4,0,0.15,0,0.014,0.016,0.367,0.391,0.017,12,0,7.6,,61
171719,"Cherries, sweet, raw",63,1.06,0.2,16.01,2.1,,13,0.36,11,21,222,0,0.07,0.06,0.07,0,,,,,2,3,7,0,0.07,2.1,0.027,0.033,0.154,0.199,0.049,4,0,6.1,,64
171721,"Manzanas silvestres, crudas",76,0.4,0.3,19.95,,,18,0.36,7,15,194,1,,0.067,0.115,,,,,,,2,8,,,,0.03,0.02,0.1,,,,0,,,40
171722,"Arándanos, crudos",46,0.46,0.13,11.97,3.6,,8,0.23,6,11,80,2,0.09,0.056,0.267,0.1,,,,,,3,14,0,1.32,5,0.012,0.02,0.101,0.295,0.057,1,0,5.5,,63
171723,"Arándanos, secos, endulzados (Incluye alimentos para el Programa de Distribución de Alimentos del USDA)",308,0.17,1.09,82.8,5.3,,9,0.39,4,8,49,5,0.1,0.063,0.18,0.6,,,,,,2,0.2,0,2.1,7.6,0.013,0.028,0.548,,0.038,0,0,8.3,,46
171725,"Chirimoya (corazón de buey), cruda",101,1.7,0.6,25.2,2.4,,30,0.71,18,21,382,4,,,,,,,,,,2,19.2,,,,0.08,0.1,0.5,0.135,0.221,,0,,,33
171726,"Fechas, deglet noor",282,2.45,0.39,75.03,8,,39,1.02,43,62,656,2,0.29,0.206,0.262,3,,,,,,0,0.4,0,0.05,2.7,0.052,0.066,1.274,0.589,0.165,19,0,6.3,,10
171727,"Bayas de saúco, crudas",73,0.66,0.5,18.4,7,,38,1.6,5,39,280,6,0.11,0.061,,0.6,,,,,,30,36,,,,0.07,0.06,0.5,0.14,0.23,6,0,,,600
171743,"Carne de res, lomo, filete redondo superior, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, todos los grados, crudo",124,23.49,3.34,0,0,,13,2.33,12,219,312,54,3.68,0.048,0.004,22.1,,,,,,3,0,0,0.23,1.5,0.064,0.235,6.433,0.357,0.632,4,1.64,64.6,,11
171744,"Carne de res, lomo, asado superior, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, selecto, crudo",121,23.44,3.04,0,0,,13,2.34,12,218,313,54,3.52,0.047,0.003,22.6,,,,,,3,0,0,0.21,1.5,0.063,0.248,6.12,0.368,0.622,4,1.62,63.8,,12
171745,"Carne de res, lomo, ojo de lomo asado, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, todos los grados, crudo",124,23.27,3.44,0,0,,13,1.45,12,221,317,53,3.4,0.042,0.001,22.4,,,,,,3,0,0,0.24,1.5,0.063,0.183,6.687,0.354,0.641,4,1.83,64,,11
171746,"Carne de res, lomo, ojo de lomo asado, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, selecto, crudo",127,23.26,3.74,0,0,,13,1.47,12,220,323,52,3.41,0.049,0.001,22.7,,,,,,3,0,0,0.25,1.5,0.063,0.183,6.779,0.346,0.645,4,1.68,64.5,,11
171747,"Carne de res, lomo, ojo de lomo asado, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, selecto, crudo",120,23.28,3,0,0,,13,1.37,11,221,309,50,3.36,0.035,0.002,22.1,,,,,,5,0,0,0.22,1.5,0.063,0.184,6.548,0.366,0.634,4,2.06,63.3,,17
171748,"Carne de res, lomo, lomo asado, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, elegido, crudo",153,21.5,7.4,0,0,,14,2.52,12,208,279,44,3.21,0.061,0.007,19.2,,,,,,3,0,0.1,0.19,1.5,0.05,0.3,4.461,0.35,0.601,3,3.34,54.2,,11
171749,"Carne de res, lomo, lomo asado, sin hueso, parte magra y grasa, recortado a 0 ""de grasa, selecto, crudo",144,21.91,6.21,0,0,,14,2.46,12,219,294,42,3.32,0.067,0.008,21.2,,,,,,4,0,0.1,0.18,1.5,0.056,0.329,5.072,0.376,0.614,4,3.67,58.6,,12
171750,"Carne de res, lomo, filete de lomo superior, sin hueso, sin labio, parte magra y grasa, recortado a 0 ""de grasa, todos los grados, crudo",163,22.43,8.17,0,0,,15,1.83,11,200,273,45,3.57,0.043,0.002,20.8,,,,,,4,0,0.1,0.22,1.5,0.055,0.203,6.515,0.373,0.563,4,1.74,58,,13
171751,"Carne de res, lomo, filete de lomo superior, sin hueso, sin labio, parte magra y grasa, recortado a 0 ""de grasa, elegido, crudo",171,22.19,9.16,0,0,,15,1.91,11,198,271,45,3.62,0.041,0.002,20.2,,,,,,4,0,0.1,0.24,1.5,0.052,0.197,6.681,0.361,0.57,4,1.67,56,,13
171752,"Carne de res, lomo, filete de lomo superior, sin hueso, sin labio, parte magra y grasa, recortado a 0 ""de grasa, selecto, crudo",151,22.79,6.67,0,0,,14,1.73,12,204,279,46,3.52,0.044,0.002,21.4,,,,,,4,0,0.1,0.2,1.5,0.059,0.213,6.267,0.391,0.552,4,1.85,61,,13
171757,"Carne de res, lomo, filete redondo superior, sin hueso, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",121,23.59,2.94,0,0,,13,2.34,12,220,313,54,3.7,0.048,0.004,22.2,,,,,,2,0,0,0.23,1.5,0.064,0.236,6.462,0.358,0.635,4,1.64,64.8,,6
171758,"Carne de res, lomo redondo, filete redondo superior, sin hueso, sólo magro separable, recortado a 0 ""de grasa, elegido, crudo",124,23.59,3.26,0,0,,13,2.35,12,221,309,56,3.78,0.048,0.004,21.9,,,,,,2,0,0,0.24,1.5,0.064,0.227,6.667,0.35,0.641,4,1.66,65.4,,7
171759,"Carne de res, lomo redondo, filete de lomo superior, sin hueso, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",116,23.59,2.45,0,0,,13,2.34,12,220,316,55,3.54,0.047,0.003,22.7,,,,,,2,0,0,0.21,1.5,0.064,0.25,6.155,0.37,0.626,4,1.63,64.1,,7
171760,"Carne de res, lomo redondo, asado superior, sin hueso, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",121,23.59,2.94,0,0,,13,2.34,12,220,313,54,3.7,0.048,0.004,22.2,,,,,,2,0,0,0.23,1.5,0.064,0.236,6.462,0.358,0.635,4,1.64,64.8,,6
171761,"Carne de res, lomo, ojo de lomo asado, sin hueso, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",116,23.41,2.52,0,0,,13,1.37,11,222,312,50,3.38,0.035,0.002,22.2,,,,,,2,0,0,0.22,1.6,0.064,0.185,6.585,0.367,0.637,4,2.07,63.6,,7
171762,"Carne de res, lomo, ojo de filete redondo, sin hueso, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",121,23.37,3.04,0,0,,13,1.45,12,222,319,53,3.42,0.042,0.001,22.6,,,,,,2,0,0,0.24,1.5,0.063,0.184,6.72,0.355,0.644,4,1.84,64.2,,6
171763,"Carne de res, lomo, ojo de filete redondo, sin hueso, sólo magro separable, recortado a 0 ""de grasa, elegido, crudo",124,23.35,3.38,0,0,,13,1.47,12,221,324,52,3.43,0.049,0.001,22.8,,,,,,2,0,0,0.25,1.5,0.063,0.183,6.81,0.346,0.648,4,1.68,64.7,,6
171764,"Carne de res, lomo, ojo de filete redondo, sin hueso, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",116,23.41,2.52,0,0,,13,1.37,11,222,312,50,3.38,0.035,0.002,22.2,,,,,,2,0,0,0.22,1.5,0.064,0.185,6.585,0.367,0.637,4,2.07,63.6,,7
171765,"Carne de res, lomo, lomo asado, sin hueso, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",139,21.94,5.74,0,0,,13,2.5,12,215,289,44,3.26,0.063,0.007,20.4,,,,,,2,0,0.1,0.23,1.5,0.053,0.318,4.755,0.354,0.615,4,3.53,55.4,,6
171766,"Carne de res, lomo, filete de lomo superior, sin hueso, sin labio, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",135,23.3,4.66,0,0,,14,1.73,12,210,288,47,3.64,0.045,0.002,22,,,,,,2,0,0.1,0.2,1.5,0.06,0.22,6.435,0.39,0.563,4,1.88,61.3,,7
171767,"Carne de res, lomo, filete de lomo, sin hueso, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",139,21.94,5.74,0,0,,13,2.5,12,215,289,44,3.26,0.063,0.007,20.4,,,,,,2,0,0.1,0.23,1.5,0.053,0.318,4.755,0.354,0.615,4,3.53,55.4,,6
171768,"Carne de res, lomo, filete de lomo, sin hueso, sólo magro separable, recortado a 0 ""de grasa, elegido, crudo",143,21.78,6.16,0,0,,13,2.55,12,212,284,45,3.27,0.062,0.007,19.5,,,,,,,0,0.1,0.24,1.5,0.05,0.307,4.508,0.342,0.61,3,3.4,53.5,,
171769,"Carne de res, lomo, filete de lomo, sin hueso, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",135,22.16,5.1,0,0,,14,2.48,13,222,298,42,3.37,0.068,0.008,21.5,,,,,,2,0,0.1,0.22,1.5,0.057,0.335,5.125,0.371,0.622,4,3.72,58.3,,7
171774,"Carne de res, lomo, filete de lomo superior, sin hueso, con labio, parte magra y grasa, recortado a 1/8 ""de grasa, selecto, crudo",191,21.54,11.65,0,0,,15,1.71,11,191,258,45,3.24,0.041,0.002,20,,,,,,4,0,0.1,0.19,1.5,0.056,0.197,5.879,0.37,0.523,3,1.78,57.6,,14
171775,"Carne de res, lomo, filete de lomo superior, sin hueso, con labio, parte magra y grasa, recortado a 1/8 ""de grasa, todos los grados, crudo",199,21.29,12.68,0,0,,16,1.8,11,188,254,44,3.29,0.04,0.002,19.5,,,,,,4,0,0.1,0.21,1.5,0.052,0.189,6.123,0.354,0.535,3,1.69,55,,14
171776,"Carne de res, compuesto de cortes minoristas recortados, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",133,22.03,4.99,0,0,,12,2.14,19,205,330,63,5.08,0.073,0.013,25.4,,,,,,2,0,0.1,0.17,1.4,0.08,0.214,5.558,0.551,0.552,5,2.33,65.7,,6
171777,"Carne de res, compuesta de cortes recortados al por menor, parte magra y grasa, recortado a 0 ""de grasa, selecto, crudo",157,21.2,8,0,0,,13,2.06,18,197,315,61,4.76,0.069,0.007,24,,,,,,3,0,0.1,0.18,1.4,0.077,0.201,5.327,0.517,0.533,5,2.22,63.6,,9
171779,"Carne de res, compuesto de cortes minoristas recortados, sólo magro separable, recortado a 1/8 ""de grasa, selecto, crudo",130,22.37,4.55,0,0,,17,1.81,22,198,328,58,4.67,0.085,0.03,28.1,,,,,,1,0,0,0.22,1.2,0.08,0.18,6.021,0.552,0.59,9,1.47,71.9,,4
171790,"Carne de res, molida, 95% carne magra / 5% grasa, cruda",137,21.41,5,0,0,,9,2.38,22,198,346,66,5.09,0.078,0.01,17.4,,,,,,4,0,0.1,0.17,0.3,0.041,0.151,5.494,0.652,0.392,5,2.24,70.9,,14
171796,"Carne de res, molida, 85% carne magra / 15% grasa, cruda (Incluye alimentos para el Programa de Distribución de Alimentos del USDA)",215,18.59,15,0,0,,15,2.09,18,171,295,66,4.48,0.067,0.01,15.8,,,,,22.4,4,0,0.1,0.17,1.3,0.042,0.151,4.649,0.549,0.346,6,2.17,61.2,,14
171802,"Carne de res, costillas, extremo pequeño (costillas 10-12), sólo magro separable, recortado a 1/8 ""de grasa, selecto, crudo",134,22.53,4.2,0,0,,22,1.59,23,209,353,55,3.96,0.076,0.011,30.4,,,,,,0,0,,0.29,1.2,0.076,0.121,6.544,0.662,0.635,13,0.95,94.1,,0
171810,"Carne de res, costillas, extremo pequeño (costillas 10-12), sólo magro separable, recortado a 1/8 ""de grasa, todos los grados, crudo",141,22.33,5.04,0,0,,24,1.6,23,206,347,56,4.01,0.074,0.013,26.9,,,,,,0,0,,0.32,1.3,0.069,0.112,6.916,0.66,0.625,13,1.1,93.2,,0
171814,"Carne de res, lomo corto, filete de lomo superior, sólo magro separable, recortado a 1/8 ""de grasa, todos los grados, crudo",138,22.93,5.15,0,0,,25,1.64,24,211,354,57,4.1,0.076,0.013,27.5,,,,,,0,0,,0.3,1.2,0.07,0.115,7.101,0.678,0.642,13,1.13,95.8,,0
171819,"Carne de res, lomo, ojo de lomo, asado, sólo magro separable, recortado a 1/8 ""de grasa, elegido, crudo",128,22.88,3.38,0,0,,20,2.12,25,221,351,57,4.28,0.101,0.014,28.6,,,,,,0,0,0,0.29,1.2,0.096,0.165,6.958,0.681,0.672,14,1.91,95.6,,0
171831,wasabi,292,2.23,10.9,46.13,6.1,,41,0.5,21,26,182,3390,0.61,0.055,0.137,2.2,,,,,,0,0,0,3.91,3.5,0.05,0.07,0.16,0,0.05,10,0,2.3,,3
171832,"Dip, frijol, sabor original",119,5.44,3.7,15.89,4.9,,26,1.6,40,105,368,443,0.69,0.196,0.341,7.7,,,,,,0,0.6,0,0.91,1.7,0.09,0.1,0.43,0.15,0.115,21,0,16.3,,0
171834,"Dip, FRITO'S, frijol, sabor original",119,5.44,3.7,15.89,4.9,,26,1.6,40,105,368,443,0.69,0.196,0.341,7.7,,,,,,,,,,1.6,0.09,0.1,0.43,0.15,0.115,21,,42.3,,
171849,"pan, canela",253,7.05,5.29,44.38,3.5,,71,2.54,11,57,74,388,0.49,0.064,,12.3,,,,,,0,0,0,0.5,9.5,0.317,0.12,2.822,,0.027,56,0.05,2.7,,4
171850,"Pan, trigo, germinado",188,13.16,0,33.88,5.3,,0,1.89,66,176,198,474,1.25,0.208,,30,,,,,,0,0,0,0.34,1.1,0.233,0.079,2.33,,0.193,0,0,14.9,,4
171851,Pan de trigo germinado tostado,205,14.3,0,36.82,5.7,,0,2.06,71,192,215,515,1.36,0.226,,32.6,,,,,,0,0,0,0.36,1.2,0.203,0.086,2.532,,0.21,0,0,16.2,,5
171852,"Bagels, multicereales",241,9.9,1.24,47.47,6.2,,124,2.23,85,188,204,359,1.52,0.236,1.79,26.9,,,,,,0,0,0,0.66,0.6,0.422,0.253,4.265,0.518,0.18,81,0,16.1,,2
171948,"Pescado, lubina, rayada, cruda",97,17.73,2.33,0,0,,15,0.84,40,198,256,69,0.4,0.031,0.015,36.5,,,,,,27,0,,,,0.1,0.03,2.1,0.75,0.3,9,3.82,,,90
171949,"Pescado, pescado azul, crudo",124,20.04,4.24,0,0,,7,0.48,33,227,372,60,0.81,0.053,0.021,36.5,,,,,,120,0,,,,0.058,0.08,5.95,0.828,0.402,2,5.39,,,398
171950,"Pescado, lota, crudo",90,19.31,0.81,0,0,,50,0.9,32,200,404,97,0.76,0.2,0.7,12.6,,,,,,5,0,,,,0.372,0.141,1.62,0.15,0.3,1,0.8,,,15
171951,"Pescado, pez mantequilla, crudo",146,17.28,8.02,0,0,,22,0.5,25,240,375,89,0.77,0.054,0.015,36.5,,,,,,30,0,,,,0.12,0.15,4.5,0.75,0.3,15,1.9,,,100
171952,"Pescado, carpa, crudo",127,17.83,5.6,0,0,,41,1.24,29,415,333,49,1.48,0.057,0.042,12.6,,,,,,9,1.6,24.7,0.63,0.1,0.115,0.055,1.64,0.75,0.19,15,1.53,65,,30
171953,"Pescado, cisco, crudo",98,18.99,1.91,0,0,,12,0.4,17,152,354,55,0.37,0.072,0.067,12.6,,,,,,30,0,,,,0.088,0.1,2.51,0.75,0.3,15,1,,,100
171955,"Pescado, bacalao, Atlántico, crudo",82,17.81,0.67,0,0,,16,0.38,32,203,413,54,0.45,0.028,0.015,33.1,,,,,,12,1,0.9,0.64,0.1,0.076,0.065,2.063,0.153,0.245,7,0.91,65.2,,40
171958,"Pescado, cusk, crudo",87,18.99,0.69,0,0,,10,0.83,31,204,392,31,0.38,0.018,0.015,36.5,,,,,,18,0,,,,0.042,0.133,2.686,0.279,0.387,2,1.04,,,60
171959,"Pescado, mahimahi, crudo",85,18.5,0.7,0,0,,15,1.13,30,143,416,88,0.46,0.041,0.015,36.5,,,,,,54,0,,,,0.02,0.07,6.1,0.75,0.4,5,0.6,,,180
171960,"Pescado, tambor, agua dulce, crudo",119,17.54,4.93,0,0,,60,0.9,30,180,275,75,0.66,0.232,0.7,12.6,,,,,,51,1,,,,0.07,0.17,2.35,0.75,0.3,15,2,,,170
171961,"Pescado, gefiltefish, comercial, receta dulce.",84,9.07,1.73,7.41,0,,23,2.48,9,73,91,524,0.82,0.195,0.073,10.5,,,,,,27,0.8,,,,0.065,0.059,1,0.2,0.08,3,0.84,,,89
171962,"Pescado, mero, especies mixtas, crudo",92,19.38,1.02,0,0,,27,0.89,31,162,483,53,0.48,0.02,0.014,36.5,,,,,,43,0,,,,0.07,0.005,0.313,0.75,0.3,9,0.6,,,143
171964,"Pescado, eglefino, crudo",74,16.32,0.45,0,0,,11,0.17,21,227,286,213,0.32,0.021,0.011,25.9,,,,,,17,0,0.5,0.45,0.1,0.02,0.057,3.363,0.403,0.281,12,1.83,65,,57
171965,"Pescado, fletán, Groenlandia, crudo",186,14.37,13.84,0,0,,3,0.66,26,164,268,80,0.4,0.03,0.012,36.5,,,,,,14,0,27.4,0.73,0.1,0.06,0.08,1.5,0.25,0.42,1,1,61.8,,47
171968,"Crustáceos, cangrejo, dungeness, crudos",86,17.41,0.97,0.74,0,,46,0.37,45,182,354,295,4.27,0.674,0.08,37.1,,,,,,27,3.5,,,,0.047,0.167,3.14,0.35,0.15,44,9,,,90
171969,"Crustáceos, cangrejo, reina, crudos",90,18.5,1.18,0,0,,26,2.5,49,133,173,539,2.8,0.57,0.03,34.6,,,,,,45,7,,,,0.08,0.2,2.5,0.35,0.15,44,9,,,150
171973,"Crustáceos, camarones, especies mixtas, imitación, elaborados a base de surimi",101,12.39,1.47,9.13,0,,19,0.6,43,282,89,705,0.33,0.032,0.011,22.9,,,,,,20,0,,,,0.024,0.034,0.17,0.07,0.03,2,1.6,,,66
